raw,replaced
Pay cut to no cricket: Here's what England Test captain Joe Root said .,Pay cut to no cricket: Here's what I  England Test captain Joe Root said .
2020-03-31 07:36:12 +00:00 .,2020-03-31 07:36:12 +00:00 .
"England cricket team ’s Test captain expects his country 's cricket board and the players body to discuss a possible pay cut for him and his teammates "" in the coming weeks "" as the England and Wales Cricket Board ( ECB ) faces the financial impact of the Covid-19 or pandemic .","I expects I  the whole nation cricket board and the players body to discuss a possible pay cut for I and I teammates "" in the coming weeks "" as the ECB faces the financial impact of the Covid-19 or pandemic ."
"With all professional cricket coming to a halt till May 28 in the United Kingdom ( UK ) and more delays expected , speculation is rife that the ECB is mulling pay cuts for its centrally - contracted players like Root and Jos Buttler .","With all professional cricket coming to a halt till May 28 in the United Kingdom ( UK ) and more delays expected , speculation is rife that the ECB is mulling pay cuts for the ECB centrally - contracted players like I and Jos Buttler ."
"However , the 29 - year - old is not stressing about it at the moment .","However , I is not stressing about mulling at the moment ."
""" I am sure at some point in the coming weeks there will be a discussion but those discussions will probably take place between the PCA and the ECB .",""" I am sure at some point in the coming weeks there will be those discussions but those discussions will probably that place between the ECB and the ECB ."
"Until that happens , that is not my area of expertise , "" ICC ’s official website quoted Root .","Until that happens , that is not I area of expertise , "" ICC ’s official website quoted I ."
""" We just have to concentrate on being as fit as we can be for when we get back playing cricket and making sure we are doing everything we can to look after the community , "" he added .",""" the ECB just have to concentrate on being as fit as the ECB can be for when the ECB get back playing cricket and making sure the ECB are doing everything the ECB can to look after the community , "" I added ."
"The cornavirus outbreak , which has infected over 7,00,000 people and caused more that 37,000 deaths worldwide , has forced the global sporting events to come to a standstill .","The cornavirus outbreak , which has infected over 7,00,000 people and caused more that 37,000 deaths worldwide , has forced the global sporting events to come to a standstill ."
England 's tour of Sri Lanka was cancelled earlier this month .,England  England 's tour of Sri Lanka was cancelled earlier this month .
Their home Test series against the West Indies and Pakistan and the limited - overs engagement with Australia from June to August are also at risk of being postponed or cancelled depending on the situation .,England 's tour of Sri Lanka home Test series against the West Indies and Pakistan and the limited - overs engagement with Australia from June to August are also at risk of being postponed or cancelled depending on the situation .
Here 's what Root said about the workload,Here 's what I said about the workload
"But when normal cricket does resume , Root is bracing himself for an exponential increase in the workload .","But when normal cricket does resume , I is bracing I for an exponential increase in the workload ."
""" It would be a very tough winter , a huge amount of workload , especially on the multi - format players , but we have had some tough winters in the past and found ways to get through them . """,""" August would be a very tough winter , a huge amount of workload , especially on the multi - format players , but the ECB have had some tough winters in the past and found ways to get through some tough winters . """
""" It would be interesting to see how they would fit it in looking at the schedule as it right now",""" It would be interesting to see how they would fit it in looking at the schedule as it right now"
"but if it was to go ahead , we would have to be able to adapt , look at the squad sizes we take over and make sure guys were n't blown out and overworked .","but if it was to go ahead , the ECB would have to be able to adapt , look at the squad sizes the ECB take over and make sure guys were n't blown out and overworked ."
"With uncertainty looming , the skipper has kept an open mind regarding the scheduling .","With uncertainty looming , I has kept an open mind regarding the scheduling ."
""" If we are lucky enough to be in a position where we can play then we should try but whether Tests overpower other formats is going to be difficult to know .",""" If the ECB are lucky enough to be in a position where the ECB can play then the ECB should try but whether Tests overpower other formats is going to be difficult to know ."
"We have to be very open minded . ""","the ECB have to be very open minded . """
"Governments all across the world are calling for imposition of lockdowns and Root , like several other athletes , is also confined to his house .","Governments all across the world are calling for imposition of lockdowns and I , like several other athletes , is also confined to I house ."
"The right - hand batsman , who has turned to home workouts , feels nothing can compare to training together as a group .",I feels nothing can compare to training together as a group .
""" You can never really replicate the dressing - room environment and building something as a group of players .",""" You can never really replicate the dressing - room environment and building something as a group of players ."
""" "" You spend a long time working towards something collectively and that 's something you can take for granted , especially when you play as much as we do .",""" "" You spend that working towards something collectively and that 's something you can take for granted , especially when you play as much as we do ."
""" It has become more evident the longer we spend time apart and , as this goes on , I can see that this is what sticks out , "" Root added .",""" that has become more evident the longer the ECB spend time apart and , as this goes on , I can see that this is what sticks out , "" I added ."
""" Very strange times we are living in .",""" Very strange times we are living in ."
"I think it 's important that when we get our opportunities we try to help and support everyone around us and really come together like we 've seen a lot of throughout the whole nation over the last couple of weeks . ""","I think it 's important that when we get we opportunities we try to help and support everyone around we and really come together like we 've seen a lot of throughout the whole nation over the last couple of weeks . """
"While there may not be any cricket , Root 's responsibilities as Test captain are still continuing as he checks on the health and well - being of his squad .","While there may not be any cricket , I responsibilities as Test captain are still continuing as I checks on the health and well - being of I squad ."
""" I 've actually been in touch with every single player across the course of the winter throughout the last couple of weeks to make sure everyone is OK , make sure everyone is getting their stuff done , "" he said .",""" I 've actually been in touch with every single player across the course of the winter throughout the last couple of weeks to make sure everyone is OK , make sure everyone is getting everyone stuff done , "" I said ."
