raw,replaced
No saliva to DRS: Cricket will see these key changes in post-Covid-19 world .,No saliva to Cricket will see these key changes in post-Covid-19 world .
2020-05-19 10:16:50 +00:00 .,2020-05-19 10:16:50 +00:00 .
Cricket is set to do away with one of its oldest practices -- the use of saliva to polish the ball – as ( ICC ) is gearing up to resume the operations amid ( Covid-19 ) pandemic .,Cricket is set to do away with one of Cricket oldest practices -- the use of saliva to polish the ball – as ( ICC is gearing up to resume the operations amid ( Covid-19 ) pandemic .
The ICC cricket committee led by has recommended some changes in the existing rules .,the ICC Cricket Committee  The committee  ICC cricket committee led by has The recommendation some changes in the existing rules .
"The recommendation included banning the use of saliva , no neutral umpires and increase the use of Decision Review System ( DRS ) .","The recommendation included banning the use of saliva , no neutral umpires and increase the use of Decision Review System ( DRS ) ."
"However , the ICC Cricket Committee saw no health hazard in continuing with the use of sweat .","However , the ICC Cricket Committee saw no health hazard in continuing with the use of sweat ."
"So , how the cricket as we know it is going to be changed in post - Covid-19 world : The use of saliva to polish the ball has been a significant method used from early 90s , which help the bowler to reverse swing the ball after it gets old .","So , how the cricket as we know the cricket is going to be changed in post - Covid-19 world : The use of saliva to polish the ball has been a significant method used from early 90s , which help the bowler to reverse swing the ball after the ball gets old ."
"If ICC accepts the recommendation on use of saliva , then it would be very hard for the bowler to get the swing .","If ICC  This  The recommendation , then it would be very hard for the bowler to get the swing ."
This will make the batsman more dominant .,This will make the batsman more dominant .
But the committee advocated the use of bowler - friendly pitches to balance the gap .,But The committee advocated the use of bowler - friendly pitches to balance the gap .
"The headed committee , though , allowed the use of sweat to shine .","The committee , though , allowed the use of sweat to shine ."
"Recently , Australian manufacturer Kookaburra has also said that it will ready a wax applicator as an alternative to saliva and sweat to help bowlers shine cricket balls in the post Covid-19 world .","Recently , ""Kookaburra 's has also said that ""Kookaburra 's will ready a wax applicator as an alternative to saliva and sweat to help bowlers shine cricket balls in the post Covid-19 world ."
"""Kookaburra 's research and development centre in Australia has been working on a product to replace the traditional methods of polishing a ball that could be controlled and managed by the match umpire .","""Kookaburra 's  ""Kookaburra 's research and development centre in Australia  Australia has been working on a product to replace the traditional methods of polishing a ball that could be controlled and managed by the match umpire ."
"We have developed a unique wax formula for polishing a cricket ball , "" Brett Elliott , group managing director of the brand , said on May 5.""The pocket size sponge applicator would enable umpires or players to apply a thin layer of wax which could then be rubbed and polished in a traditional manner to enhance the shine on the ball , "" Kookaburra ’s MD said .","""Kookaburra 's research and development centre in Australia have developed a unique wax formula for polishing a cricket ball , "" Brett Elliott , group managing director of ""Kookaburra 's research and development centre in Australia , said on May 5.""The pocket size sponge applicator would enable umpires or players to apply a thin layer of wax which could then be rubbed and polished in a traditional manner to enhance the shine on the ball , "" ""Kookaburra 's said ."
"According to cricket website ESPNcricinfo , the cricket committee has discussed the use of artificial substance for shinning the ball .","According to cricket website ESPNcricinfo , The committee has discussed the use of artificial substance for shinning the ball ."
"But , it felt that the use of any artificial substance on the ball is termed as ball - tampering under the existing law .","But , The committee felt that the use of any artificial substance on the ball is termed as ball - tampering under the rule ."
The Kumble - led committee felt bending the rule at present would lead to complications .,The committee felt bending the rule at present would lead to complications .
The committee also suggested the re - introduction of two non - neutral umpires in bilateral series at least till the time travelling becomes safer .,The committee also suggested the re - introduction of two non - neutral umpires in bilateral series at least till the time travelling becomes safer .
"""Given the challenges of international travel with borders being closed , limited commercial flights and mandatory quarantine periods , the Committee recommended that local match officials be appointed in the short - term , "" the governing body stated in its release .","""Given the challenges of international travel with borders being closed , limited commercial flights and mandatory quarantine periods , The committee recommended that local match officials be appointed in the short - term , "" The committee stated in The committee release ."
The concept of having two neutral umpires officiating in matches came in 2002 .,The concept of having two neutral umpires officiating in matches came in 2002 .
"From 1994 to 2001 , it involved one local and one neutral umpire .","From 1994 to 2001 , The concept of having two neutral umpires officiating in matches involved one local and one neutral umpire ."
The committee said that the appointments will continue to be made via the ICC from local Elite and International Panel referees and umpires .,The committee said that the appointments will continue to be made via ICC from local Elite and International Panel referees and umpires .
"Where there are no Elite Panel match officials in the country , the best local International Panel match officials will be appointed .","Where there are no Elite Panel match officials in Australia , the best local International Panel match officials will be This ."
"This effectively means that Anil Chaudhary , Shamshuddin and Nitin Menon can officiate in Test matches in India .","This effectively means that Anil Chaudhary , Shamshuddin and Nitin Menon can officiate in Test matches in India ."
"However , the neutral umpires have been brought in the Test matches so that it would not favour the home team .","However , the neutral umpires have been brought in the Test matches so that it would not favour the home team ."
The cricket committee also addressed this problem by suggesting the use of technology .,The committee also addressed this problem by suggesting the use of technology .
"In case non - neutral umpires are introduced , then teams may get an additional review ( currently two per innings).""The Committee also recommended that the use of technology is increased to support the appointments of a wider pool of umpires from around the world and has proposed an additional review per team per innings is introduced in each format as an interim measure . ""","In case non - neutral umpires are introduced , then teams may get an additional review ( currently two per innings).""The Committee also recommended that the use of technology is increased to support the appointments of a wider pool of umpires from around the world and has proposed an additional review per team per innings is introduced in each format as an interim measure . """
