raw,replaced
"State govts, Railways prepare for possible extension of Covid-19 lockdown .",the Railways prepare for possible extension of Covid-19 lockdown .
2020-04-04 18:33:27 +00:00 .,2020-04-04 18:33:27 +00:00 .
"There were several indications on Saturday that the 21 - day lockdown , which ends on April 14 , could either be extended or only partially lifted .","There were several indications on Saturday that Covid-19 lockdown  April 14 , could either be extended or only partially lifted ."
"“ It could be extended in Mumbai and urban areas of by two weeks , ” agencies quoted health minister Rajesh Tope as saying .","“ Covid-19 lockdown could be extended in Mumbai and urban areas of by two weeks , ” agencies quoted Tope as saying ."
"However , the minister revised his statement later in the day .","However , Tope revised Tope statement later in the day ."
He said the state government was looking at a phased lifting of the if people displayed necessary discipline in following government directives .,Tope said the government was looking at a phased lifting of the if people displayed necessary discipline in following government directives .
"Within hours of announcing that it was preparing for restoration of services once the ends on April 14 , the Railways on Saturday said no final decision has been taken yet on the issue .","Within hours of announcing that the government was preparing for restoration of services once the ends on April 14 , the Railways on Saturday said no final decision has been taken yet on the issue ."
"It is preparing a plan to resume some of its services , but awaiting nod from the group of ministers ( GoM ) .","the government is preparing a plan to resume some of the government services , but awaiting nod from the group of ministers ( GoM ) ."
"After Prime Minister sought suggestions from state governments on a “ staggered ” lifting of lockdown , chief ministers have put in place special task forces to study implementing a phased lifting of the There were indications from some state governments that they were preparing to extend the lockdown as ( Covid-19 ) cases saw a spike in the last few days .","After Tope sought suggestions from state governments on a phased lifting of the There  the lockdown , chief ministers have put in place special task forces to study implementing a phased lifting of the There were indications from some state governments that some state governments were preparing to extend the lockdown as ( Covid-19 ) cases saw a spike in the last few days ."
chief minister and Tope said the lockdown would need to be extended in the state if people are not disciplined in observing social distancing and if the numbers of those infected from the virus continue to increase .,chief minister and Tope said the lockdown would need to be extended in the country if people are not disciplined in observing social distancing and if the numbers of those infected from the virus continue to increase .
Maharashtra has one of the highest number of Covid-19 cases in the country .,Maharashtra has one of the highest number of Covid-19 cases in the country .
Haryana deputy CM Dushyant Chautala said the state had stocks of essential commodities to last three months .,Haryana deputy CM Dushyant Chautala said the country had stocks of essential commodities to last three months .
"Budget carrier AirAsia India on Saturday said bookings for its flights will be open from April 15 , but it is open to any change in case aviation regulator Directorate General of Civil Aviation ( DGCA ) issues fresh directives on the issue .","Budget carrier AirAsia India on Saturday said bookings for Budget carrier AirAsia India flights will be open from April 15 , but Budget carrier AirAsia India is open to any change in case aviation regulator Directorate General of Civil Aviation ( DGCA ) issues fresh directives on the issue ."
"While most airlines have commenced taking bookings for their flights from April 15 , state - owned Air India said on Friday it has stopped bookings till April 30 and is awaiting a decision after April 14 .","While most airlines have commenced taking bookings for most airlines flights from April 15 , state - owned Air India said on Friday  state - owned Air India has stopped bookings till April 30 and is awaiting a decision after April 14 ."
Thackeray said during a webcast on Saturday that lifting of the lockdown post April 14 will depend on the compliance by people .,Thackeray said during a webcast on Saturday that a phased lifting of the There  April 14 will depend on the compliance by people .
"On Saturday morning , PTI reported that railways is preparing to resume all its services from April 15 .","On Saturday morning , PTI reported that the railways is preparing to resume all the railways services from April 15 ."
"It quoted sources who said all railway safety personnel , running staff , guards , TTE and other officials have been told to be ready to join from April 15 .","PTI quoted sources who said all railway safety personnel , running staff , guards , TTE and other officials have been told to be ready to join from April 15 ."
"It said the railways has issued a “ restoration plan ” to all its zones with a schedule of trains to be run , their frequency and the availability of rakes .","PTI said the railways has issued a “ restoration plan ” to All 17 zones  the railways zones with a schedule of trains to be run , All 17 zones frequency and the availability of rakes ."
"All 17 zones have been sent a missive to be prepared to run their respective services , the source said .","All 17 zones have been sent a missive to be prepared to run All 17 zones respective services , sources who said all railway safety personnel , running staff , guards , TTE and other officials said ."
"Hours later , the railways clarified that no final decision has been taken yet on restoration of train services .","Hours later , the railways clarified that no final decision has been taken yet on restoration of train services ."
“ Train services will resume only on specific approval of each train from the Railway Board .,“ Train services will resume only on specific approval of each train from Railway Board .
"Suggestions for phase - wise planning should be given to the board , ” an official said .","Suggestions for phase - wise planning should be This decision to Railway Board , ” an official said ."
"This decision was taken after a video conference of railway minister Piyush Goyal with chairman of Railway Board on Friday , said officials .","This decision was taken after a video conference of railway minister Piyush Goyal with chairman of Railway Board on Friday , said officials ."
"Trains , however , will begin operations only after receiving a green light from the government .","Trains , however , will begin operations only after receiving a green light from the government ."
