raw,replaced
Prison sentence for 'Hot Pockets' heiress delayed amid coronavirus .,Prison sentence for 'Hot Pockets' heiress  'Hot Pockets' heiress delayed amid coronavirus .
2020-05-01 20:50:36 +00:00 .,2020-05-01 20:50:36 +00:00 .
Get breaking news alerts and special reports .,Get breaking news alerts and special reports .
"The news and stories that matter , delivered weekday mornings .","The news and stories that matter , delivered weekday mornings ."
"Hot Pockets heiress Michelle Janavs , ensnared in the sweeping college - admissions scandal , had her prison sentence — set to begin next week — delayed due to the coronavirus outbreak .","Janavs  the sweeping college - admissions scandal , had Janavs  Prison sentence for 'Hot Pockets' heiress  his sentence — delayed due to the outbreak ."
"Janavs , sentenced five months behind bars for paying a fixer to get her daughters into the University of Southern California , had been ordered to surrender on Thursday but now may remain free until at least June 30 , according to U.S. District Judge Nathaniel Gorton .","Janavs  'Hot Pockets' heiress  Janavs  her daughters into Georgetown University , had been ordered to surrender on Thursday but now may remain free until at least June 30 , according to Gorton ."
But the judge ruled against Janavs ' bid to have her entire sentence served under house arrest .,But Gorton ruled against Janavs bid to have Janavs  his sentence served under house arrest .
""" The COVID-19 pandemic is an unprecedented and continually evolving cause of concern and the Court is cognizant of the particular transmission risk in penitentiary facilities , "" Gorton wrote in a ruling handed down Thursday .",""" The COVID-19 pandemic is an unprecedented and continually evolving cause of concern and the Court is cognizant of the particular transmission risk in penitentiary facilities , "" Gorton wrote in a ruling handed down Thursday ."
"However , "" this judge will not forfeit his obligation to impose a sentence that is warranted by a defendant 's criminal conduct . ""","However , "" Gorton will not forfeit Gorton obligation to impose a sentence that is warranted by a defendant 's criminal conduct . """
Gorton left the door open for another delay if the outbreak has n't improved by this summer .,Gorton left the door open for another delay if the outbreak has n't improved by this summer .
"“ If the public health crisis has not abated by the time of the extended report date , the court will entertain further motions , ” the federal judge in Boston wrote .","“ If the public health crisis has not abated by the time of the extended report date , the Court will entertain further motions , ” Gorton wrote ."
"Janavs , whose family developed the wildly popular microwaveable snack before selling their company , had pleaded guilty to conspiracy to commit mail and wire fraud in the far - reaching college admissions scandal .",Janavs had pleaded guilty to conspiracy to commit mail and wire fraud in the sweeping college - admissions scandal .
"The Newport Beach , California , resident admitted that she pledged $ 300,000 to "" Operation Varsity Blues "" fixer Rick Singer for help in fraudulently boosting college qualifications of her two daughters .","Janavs admitted that Janavs pledged $ 300,000 to "" Operation Varsity Blues "" fixer Rick Singer for help in fraudulently boosting college qualifications of Janavs  her daughters ."
"Another "" Varsity Blues "" offender , investment executive Douglas Hodge , had been ordered to report to prison on Monday to begin nine months behind bars .",Hodge had been ordered to report to prison on Monday to begin nine months behind bars .
"He too was denied house arrest by Gorton , but then had his sentence delayed as well .","Hodge too was denied house arrest by Gorton , but then had his sentence  Hodge sentence delayed as well ."
"Hodge paid $ 850,000 in bribes from 2008 until 2012 to get four of his children into USC and Georgetown University as fake athletic recruits , prosecutors said .","Hodge paid $ 850,000 in bribes from 2008 until 2012 to get four of Hodge children into USC and Georgetown University as fake athletic recruits , prosecutors said ."
