raw,replaced
Key Trump task force must work remotely after positive COVID-19 test .,The task force  Trump task force must work remotely after positive COVID-19 test .
2020-04-08 00:04:40 +00:00 .,2020-04-08 00:04:40 +00:00 .
Get breaking news alerts and special reports .,Get breaking news alerts and special reports .
"The news and stories that matter , delivered weekday mornings .","The news and stories that matter , delivered weekday mornings ."
"A critical White House unit that is getting , shipping and distributing goods to fight the spread of the coronavirus has been ordered to vacate its war room and begin working remotely after a "" partner "" of the group tested positive for COVID-19 , according to an email the Federal Emergency Management Agency sent to staff members late Monday .","The supply chain group  White House unit that is getting , shipping and distributing goods to fight the spread of the coronavirus has been ordered to vacate The supply chain group  the conference center war room and begin working remotely after a "" partner "" of the group  The supply chain group tested positive for COVID-19 , according to The message  FEMA sent to staff members late Monday ."
""" Until further notice , all personnel in the Supply Chain Resilience task force "" on a particular floor of one of FEMA 's buildings "" and the FEMA Conference Center are required to telework , "" according to an email obtained by NBC News and confirmed by a FEMA official .",""" Until further notice , all personnel in The task force "" on a particular floor of one of FEMA buildings "" and the FEMA Conference Center are required to telework , "" according to The message  NBC and confirmed by a FEMA official  FEMA official ."
The message was sent to FEMA headquarters staff at 11:17 p.m. ET Monday .,The message was sent to FEMA headquarters staff at 11:17 p.m. ET Monday .
"Watch an NBC News special report , "" Coronavirus Pandemic , ” tonight at 10 ET on NBC , MSNBC and NBC News NOW .","Watch an NBC special report , "" Coronavirus Pandemic , ” tonight at 10 ET on NBC , MSNBC and NBC NOW ."
"The "" Conference Center "" is a war room set up in the FEMA complex in Washington where Navy Rear Adm. John Polowczyk 's supply chain unit , a sub - task force within Vice President Mike Pence 's larger task force that has gotten particular attention from presidential son - in - law Jared Kushner , works to find and allocate personal protective equipment and other materials to combat the spread of the coronavirus .","the FEMA Conference Center is a war room set up in the FEMA complex in Washington where Polowczyk supply chain unit , a sub - task force within Vice President Mike Pence 's larger task force that has gotten particular attention from presidential son - in - law Jared Kushner , works to find and allocate personal protective equipment and other materials to combat the spread of the coronavirus ."
Polowczyk and members of his unit were listed as recipients of the email .,Polowczyk and members of Polowczyk unit were listed as recipients of The message .
"It was not immediately clear what effect the new teleworking situation would have on the work of the task force , which has been highly visible thanks to Polowczyk 's appearances at daily White House briefings .",It was not immediately clear what effect the new teleworking situation would have on the work of The task force  Polowczyk appearances at daily White House briefings .
It has also been highly controversial .,the new teleworking situation has also been highly controversial .
"One reason is the involvement of Kushner , who is simultaneously deeply engaged in President Donald Trump 's re - election campaign .",One reason is the involvement of presidential son - in - law Jared Kushner  Trump re - election campaign .
"The task force has also drawn criticism for circumventing federal procedures and structures in ways that critics say have created delays , inefficiencies and cost increases in acquiring goods for the coronavirus fight .","The task force has also drawn criticism for circumventing federal procedures and structures in ways that critics say have created delays , inefficiencies and cost increases in acquiring goods for the coronavirus fight ."
"Before Monday night 's email , the task force members were working together in the conference center war room rather than from separate locations .","Before The message , the task force members were working together in the conference center war room rather than from separate locations ."
"A FEMA spokesperson told NBC News that after conducting "" contact tracing "" in recent days , FEMA concluded that "" at no time "" did the person who tested positive "" or any other known to have contact with them , come within six feet of any other Task Force principal for a prolonged period of time . ""","A FEMA spokesperson  FEMA spokesperson told NBC that after conducting "" contact tracing "" in recent days , FEMA concluded that "" at no time "" did the person who tested positive "" or any other known to have contact with them , come within six feet of any other Task Force principal for a prolonged period of time . """
"In addition , the spokesperson said that "" all areas visited by Task Force members were disinfected prior to their visits "" and that "" FEMA will facilitate cleaning to ensure that the potentially affected workspace meets federal health and safety standards . ""","In addition , A FEMA spokesperson said that "" all areas visited by Task Force members  Task Force members were disinfected prior to all areas visited by Task Force members visits "" and that "" FEMA will facilitate cleaning to ensure that the potentially affected workspace meets federal health and safety standards . """
"Download the NBC News app for full coverage of the coronavirus outbreak The closure of two locations within the FEMA complex indicates that the "" partner "" who tested positive — partner is a term used for someone who normally does not work for the agency — was in both places , according to the FEMA official , who spoke on the condition of anonymity because of a lack of authority to speak publicly .","Download the NBC app for full coverage of the coronavirus outbreak The closure of two locations within the FEMA complex  FEMA complex indicates that a "" partner "" of the group is a term used for someone who normally does not work for FEMA — was in two locations within the FEMA complex , according to a FEMA official  FEMA official , who spoke on the condition of anonymity because of a lack of authority to speak publicly ."
"The supply chain group is "" not the first task force "" to get a stay - at - home order , this person said , adding : "" We 've had numerous people test positive . ...","The supply chain group is "" not the first task force "" to get a stay - at - home order , a FEMA official said , adding : "" The supply chain group 've had numerous people test positive . ..."
"Sometimes they 're telling us , sometimes they 're not . ""","Sometimes The supply chain group 're telling The supply chain group , sometimes The supply chain group 're not . """
