raw,replaced
Justice Department drops insider trading probes of three senators .,DOJ drops insider trading probes of three senators .
2020-05-27 01:08:13 +00:00 .,2020-05-27 01:08:13 +00:00 .
Get breaking news alerts and special reports .,Get breaking news alerts and special reports .
"The news and stories that matter , delivered weekday mornings .","The news and stories that matter , delivered weekday mornings ."
The Department of Justice has closed insider trading probes into three senators who sold off stocks after early briefings on the coronavirus,DOJ has closed insider trading probes into three senators  early briefings on the coronavirus
", aides told NBC News .",", aides told NBC News ."
"A spokesman for Sen. Kelly Loeffler , R - Ga. , confirmed she 'd been informed that DOJ dropped a probe into her trades , and called the allegations "" politically motivated . ""","A spokesman for I confirmed I 'd been informed that DOJ dropped the allegations  I  The transactions you 're referencing , and called the allegations "" politically motivated . """
“ Today ’s clear exoneration by the Department of Justice affirms what Senator Loeffler has said all along — she did nothing wrong .,“ Today ’s clear exoneration by DOJ affirms what I has said all along — I did nothing wrong .
This was a politically - motivated attack shamelessly promoted by the fake news media and her political opponents .,This was a politically - motivated attack shamelessly promoted by the fake news media and I political opponents .
"Senator Loeffler will continue to focus her full attention on delivering results for Georgians , ” said the spokesman , Stephen Lawson .","I will continue to focus I full attention on delivering results for Georgians , ” said the spokesman , Stephen Lawson ."
"A Democratic aide said Sen. Dianne Feinstein , D - Calif. , was informed that DOJ was dropping a probe into her over stock trades made by her husband in the wake of her briefings .",A Democratic aide The development  Feinstein was informed that DOJ was dropping a probe into Feinstein over stock trades made by Feinstein  her husband in the wake of Feinstein  early briefings on the coronavirus .
"A similar probe into Sen. James Inhofe , R - Okla. , was also being dropped , according to a spokesman — but another against Sen. Richard Burr , R - N.C. , was continuing .","A similar probe into Inhofe was also being dropped , according to a spokesman — but another against Burr was continuing ."
The development was first reported by the Wall Street Journal .,The development was first reported by the Wall Street Journal .
Burr 's office did not respond to a request for comment .,Burr office did not respond to a request for comment .
A spokesperson for the DOJ declined comment on the Journal report .,A spokesperson for DOJ declined comment on the Journal report .
"“ As I ’ve said all along , I was n’t even at the briefing and do not make my own stock trades , ” Inhofe told The Oklahoman .","“ As I said all along , I was n’t even at early briefings on the coronavirus and do not make I own stock trades , ” Inhofe told The Oklahoman ."
"“ I did nothing wrong , and I ’m pleased the Justice Department has exonerated me . ”","“ Inhofe did nothing wrong , and I  Inhofe ’m pleased DOJ has exonerated Inhofe . ”"
Burr temporarily stepped aside as chairman of the Senate Intelligence Committee earlier this month after the FBI seized his cellphone as part of its investigation into his trades .,Burr temporarily stepped aside as chairman of the Senate Intelligence Committee earlier this month after the FBI seized Burr cellphone as part of the FBI investigation into Burr  The transactions you 're referencing .
"Unlike the other senators , Burr has acknowledged directing his trades himself .","Unlike the other senators , Burr has acknowledged directing Burr  The transactions you 're referencing  Burr ."
"He maintained he did n't use inside information and said in March he "" relied solely on public news reports to guide my decision regarding the sale of stocks on February 13 . ""","Burr maintained Burr did n't use inside information and said in March Burr "" relied solely on public news reports to guide Burr decision regarding the sale of stocks on February 13 . """
Loeffler said after the trades were disclosed that she 'd been unaware of the transactions at the time they were made .,I said after The transactions you 're referencing were disclosed that I 'd been unaware of The transactions you 're referencing at the time The transactions you 're referencing were made .
""" I have no involvement in these decisions .",""" I have no involvement in these decisions ."
"I do n't have conversations with them about any of this , and so this is a very third - party relationship that many people are familiar with , ” she told CNBC in March .","I do n't have conversations with these decisions about any of this , and so this is a very third - party relationship that many people are familiar with , ” I told CNBC in March ."
"A Feinstein spokesman told NBC News at the time her husband 's trades were disclosed and hat she "" did not sell any stock .","A Feinstein spokesman told NBC News at the time Feinstein  The transactions you 're referencing  her husband trades were disclosed and hat Feinstein "" did not sell any stock ."
The transactions you 're referencing were made by her spouse .,The transactions you 're referencing were made by Feinstein spouse .
"All of Senator Feinstein 's assets are in a blind trust , as they have been since she came to the Senate .","Feinstein  All of Senator Feinstein 's assets are in a blind trust , as All of Senator Feinstein 's assets have been since Feinstein came to the Senate ."
"She has no involvement in any of her husband 's financial decisions . ""","Feinstein has no involvement in any of Feinstein  her husband  my investment decisions . """
"Inhofe told reporters at the time that “ I do not have any involvement in my investment decisions . ""","Inhofe told reporters at the time that “ Inhofe do not have any involvement in Inhofe  my investment decisions . """
""" In December 2018 , shortly after becoming chairman of the Senate Armed Services Committee , I instructed my financial advisor to move me out of all stocks and into mutual funds to avoid any appearance of controversy .",""" In December 2018 , shortly after becoming chairman of the Senate Intelligence Committee , Inhofe instructed Inhofe  My advisor to move Inhofe out of all stocks and into mutual funds to avoid any appearance of controversy ."
"My advisor has been doing so faithfully since that time and I am not aware of or consulted about any transactions , "" Inhofe said .","Inhofe  My advisor has been doing so faithfully since that time and Inhofe am not aware of or consulted about any transactions , "" Inhofe said ."
