raw,replaced
Eighth Amazon warehouse worker dies from COVID-19 .,Eighth Amazon warehouse worker dies from COVID-19 .
2020-05-21 23:57:38 +00:00 .,2020-05-21 23:57:38 +00:00 .
Get breaking news alerts and special reports .,Get breaking news alerts and special reports .
"The news and stories that matter , delivered weekday mornings .","The news and stories that matter , delivered weekday mornings ."
"Another Amazon warehouse worker has died from COVID-19 , bringing the total known deaths to eight employees , the company said Thursday .","The employee  Amazon warehouse worker has died from COVID-19 , bringing the total known deaths to eight employees , Amazon said Thursday ."
"The female employee worked in packing at the fulfillment center outside Cleveland in North Randall , Ohio , known as CLE2 , Amazon said .","The employee worked in packing at the fulfillment center outside Cleveland in North Randall  Ohio , known as CLE2 , Amazon said ."
She had been with the company since November 2018 .,The employee had been with Amazon since November 2018 .
"The employee last went to work on April 30 , the same day she was diagnosed , said Amazon spokesperson Lisa Levandowski .","The employee last went to work on April 30 , the same day The employee was diagnosed , said Amazon  Levandowski ."
The e - commerce giant learned of her positive test results on May 8 and was informed of her death by her sister - in - law on May 18 .,Amazon learned of The employee  her positive test result on May 8 and was informed of The employee death by The employee sister - in - law on May 18 .
"“ We are saddened by the loss of an associate who had worked at our site in Randall , Ohio , ” Levandowski said .","“ Amazon are saddened by the loss of an associate who had worked at Amazon site in Randall , Ohio , ” Levandowski said ."
"“ Her family and loved ones are in our thoughts , and we are supporting her fellow colleagues . ”","“ The employee family and loved ones are in Amazon thoughts , and Amazon are supporting The employee  The woman ’s colleagues . ”"
Amazon said it was providing counseling to other employees at the warehouse .,Amazon said Amazon was providing counseling to other employees at the warehouse .
"The woman ’s colleagues were notified of her positive test result verbally , according to Levandowski .","The woman ’s colleagues were notified of The employee  her positive test result verbally , according to Levandowski ."
"Amazon says it conducts contact tracing for every positive test , utilizing video surveillance to track employees ’ locations and proximity to each other .","Amazon says Amazon conducts contact tracing for every positive test , utilizing video surveillance to track employees ’ locations and proximity to each other ."
Amazon said no other associates were linked to the woman .,Amazon said no other associates were linked to The employee .
The company has repeatedly declined to disclose to NBC News how many warehouse workers nationwide have tested positive or died from the coronavirus illness .,Amazon has repeatedly declined to disclose to NBC News how many warehouse workers nationwide have tested positive or died from that number .
"“ We do n’t think that number is super valuable , ” Levandowski said .","“ Amazon do n’t think that number is super valuable , ” Levandowski said ."
Amazon has been under pressure from current and former employees to provide safer conditions at its warehouses .,Amazon has been under pressure from current and former employees to provide safer conditions at Amazon warehouses .
"The company told NBC News it began deep cleaning of high - touch areas , like elevator buttons , door handles and handrails , in late February and early March .","Amazon told NBC News  Amazon began deep cleaning of high - touch areas , like elevator buttons , door handles and handrails , in late February and early March ."
"Disinfectant spraying , called “ fogging , ” began three weeks ago in all warehouses , including at the North Randall location .","Disinfectant spraying , called “ fogging , ” began three weeks ago in all warehouses , including at the North Randall location ."
Masks were made available and required as of April 15 .,Masks were made available and required as of April 15 .
"NBC News has confirmed that seven other Amazon warehouse workers have died after testing positive for coronavirus in Staten Island , New York ; Waukegan , Illinois ; Hawthorne , California ; Tracy , California ; Bethpage , New York ; Jeffersonville , Indiana ; and Indianapolis , Indiana .","NBC News has confirmed that seven other Amazon warehouse workers have died after testing positive for coronavirus in Staten Island , New York ; Waukegan , Illinois ; Hawthorne , California ; Tracy , California ; Bethpage , New York ; Jeffersonville , Indiana ; and Indianapolis , Indiana ."
