raw,replaced
Boeing halts shares trading after stock plunges by almost 6 percent .,Boeing halts shares trading after stock plunges by almost 6 percent .
2020-01-21 20:11:29 +00:00 .,2020-01-21 20:11:29 +00:00 .
"Boeing stock trading was temporarily halted Tuesday after shares fell by almost 6 percent on reports that regulators plan to keep the company 's fleet of troubled 737 Max airplanes grounded until July , far longer than originally planned .","Boeing stock trading was temporarily halted Tuesday after shares fell by almost 6 percent on reports that regulators plan to keep Boeing fleet of The planes  Max airplanes grounded until July , far longer than originally planned ."
"The planes have been grounded since March last year , after two crashes killed a total of 346 people .","The planes have been grounded since March last year , after two crashes killed a total of 346 people ."
"The Federal Aviation Administration released a statement shortly afterwards , confirming the news , and trading reopened .","the FAA released a statement shortly afterwards , confirming a statement , and trading reopened ."
"“ The agency is following a thorough , deliberate process to verify that all proposed modifications to the Boeing 737 Max meet the highest certification standards , ” the FAA said .","“ the FAA is following a thorough , deliberate process to verify that all proposed modifications to Max meet the highest certification standards , ” the FAA said ."
“ We have set no time frame for when the work will be completed . ”,“ the FAA have set no time frame for when the work will be completed . ”
"Boeing issued its own statement , saying , "" We are informing our customers and suppliers that we are currently estimating that the ungrounding of the 737 Max will begin during mid-2020 .","Boeing issued Boeing  a statement , saying , "" Boeing are informing Boeing customers and suppliers that Boeing are currently estimating that the ungrounding of Max will that during mid-2020 ."
"Returning the Max safely to service is our number one priority , and we are confident that will happen .","Returning Max safely to service is Boeing number one priority , and Boeing are confident that will happen ."
"We acknowledge and regret the continued difficulties that the grounding of the 737 Max has presented to our customers , our regulators , our suppliers , and the flying public . ""","Boeing acknowledge and regret the continued difficulties that the grounding of Max has presented to Boeing customers , Boeing regulators , Boeing suppliers , and the flying public . """
Airline stocks were under additional pressure Tuesday after news that the mysterious coronavirus had claimed six lives and spread to Washington state .,Airline stocks were under additional pressure Tuesday after news that Max had claimed six lives and spread to Washington state .
"The Dow Jones Industrial Average tumbled by almost 200 points , with travel companies , luxury goods retailers , and airlines all taking a hit as concerns mounted that travel would be affected due to passenger fears they would contract the infectious virus .","The Dow Jones Industrial Average tumbled by almost 200 points , with travel companies , luxury goods retailers , and airlines all taking a hit as concerns mounted that travel would be affected due to passenger fears travel companies , luxury goods retailers , and airlines would contract Max ."
Federal health officials confirmed Tuesday that a case of coronavirus had been diagnosed in Seattle .,Federal health officials confirmed Tuesday that a case of coronavirus had been diagnosed in Seattle .
"The patient is a male in his 30s and is currently in good condition , the Centers for Disease Control and Prevention said .","The patient is a male in The patient 30s and is currently in good condition , the Centers for Disease Control and Prevention said ."
"He arrived in the U.S. around Jan. 15 after visiting Wuhan , China , and before airport screenings began .","The patient arrived in the U.S. around Jan. 15 after visiting Wuhan , China , and before airport screenings began ."
Boeing announced in December that it would be suspending production of the troubled 737 Max airplanes in January .,Boeing announced in December that Boeing would be suspending production of the Max  The planes  Max airplanes in January .
"It still has 4,900 back orders for the Max jet .","Boeing still has 4,900 back orders for Max  Max jet ."
"Its sole competitor , the Airbus A320 , is sold out until 2024 .","Boeing sole competitor , the Airbus A320 , is sold out until 2024 ."
"Boeing has gone from crisis to crisis in the past 18 months , and is currently in talks to secure $ 10 billion or more in funding , based on bank appetite , to shore up company finances as costs related to the Max crisis skyrocket .","Boeing has gone from crisis to crisis in the past 18 months , and is currently in talks to secure $ 10 billion or more in funding , based on bank appetite , to shore up company finances as costs related to the Max crisis skyrocket ."
"The company replaced the head of its commercial airplane unit in October , and fired CEO Dennis Muilenburg last month , one week after the company announced it planned to suspend production of the Max .","Boeing replaced the head of Boeing commercial airplane unit in October , and fired CEO Dennis Muilenburg last month , one week after Boeing announced Boeing planned to suspend production of the Max  Max ."
"A 737 Max , Lion Air Flight 610 , crashed off the coast of Indonesia on Oct. 29 , 2018 , killing 189 people .","A 737 Max , Lion Air Flight 610 , crashed off the coast of Indonesia on Oct. 29 , 2018 , killing 189 people ."
"Then on March 10 , Ethiopian Airlines Flight 302 crashed en route to Kenya , killing all 157 people on board .","Then on March 10 , Ethiopian Airlines Flight 302 crashed en route to Kenya , killing 189 people ."
The company said Monday that it continued to build planes after the program was halted and that about 400 are now in storage .,Boeing said Monday that Boeing continued to build planes after Ethiopian Airlines Flight 302 was halted and that about 400 are now in storage .
Boeing said it would prioritize delivering those planes instead of focusing on more production .,Boeing said Boeing would prioritize delivering planes instead of focusing on more production .
